Sentence,Aspect,Category,Opinion,Polarity,Implicitness
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",implicit,DESIGN_FEATURES,light,positive,IAEO
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",implicit,PORTABILITY,easy,positive,IAEO
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",implicit,USABILITY,implicit,positive,IAIO
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",screen,DESIGN_FEATURES,reasonably,positive,EAEO
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",chassis,DESIGN_FEATURES,quality,positive,EAEO
"it has a light design making it easy for travel , reasonably small screen that makes it easy to use on your lap or in class , and a quality chassis to give it that nice premium feeling almost like a shiny apple mac .",chassis,DESIGN_FEATURES,nice,positive,EAEO
the biggest benefit with this computer for me is the longevity of the battery life with this thing .,battery,OPERATION_PERFORMANCE,benefit,positive,EAEO
the biggest benefit with this computer for me is the longevity of the battery life with this thing .,battery,OPERATION_PERFORMANCE,longevity,positive,EAEO
* very solidly built and it transitions nicely from laptop to tablet mode .,built,QUALITY,solidly,positive,EAEO
* very solidly built and it transitions nicely from laptop to tablet mode .,laptop,DESIGN_FEATURES,nicely,positive,EAEO
* very solidly built and it transitions nicely from laptop to tablet mode .,tablet,DESIGN_FEATURES,nicely,positive,EAEO
it feels very nice and i also really like the backlit keys in the dark .,implicit,GENERAL,nice,positive,IAEO
it feels very nice and i also really like the backlit keys in the dark .,backlit,GENERAL,like,positive,EAEO
"* the screen is more than adequate for me , although i have not used it outside much yet .",screen,USABILITY,implicit,positive,EAIO
"* battery - i can not really speak to the battery life yet , but as a power user with lots of tabs and several apps open , it is giving me a days use 5 + hours of use so far .",implicit,OPERATION_PERFORMANCE,implicit,positive,IAIO
"* battery - i can not really speak to the battery life yet , but as a power user with lots of tabs and several apps open , it is giving me a days use 5 + hours of use so far .",battery,OPERATION_PERFORMANCE,implicit,positive,EAIO
it is working really well .,implicit,OPERATION_PERFORMANCE,well,positive,IAEO
"surprisingly to me , the tablet form has been better than expected for reading .",tablet,OPERATION_PERFORMANCE,surprisingly,positive,EAEO
"surprisingly to me , the tablet form has been better than expected for reading .",tablet,OPERATION_PERFORMANCE,better,positive,EAEO
in laptop mode the trackpad works very well for this .,trackpad,OPERATION_PERFORMANCE,well,positive,EAEO
"the sound is not real loud from the speakers , but i am reasonably pleased with the quality .",sound,QUALITY,pleased,positive,EAEO
"the sound is not real loud from the speakers , but i am reasonably pleased with the quality .",speakers,QUALITY,pleased,positive,EAEO
it ' s one of the best chromebook in the market if not the best .,chromebook,GENERAL,best,positive,EAEO
it ' s one of the best chromebook in the market if not the best .,chromebook,GENERAL,implicit,positive,EAIO
speed : it ' s very fast .,implicit,OPERATION_PERFORMANCE,fast,positive,IAEO
keybooard : keyboard is good .,keybooard,GENERAL,good,positive,EAEO
keybooard : keyboard is good .,keyboard,GENERAL,good,positive,EAEO
trackbad : it could be better but it ' s not bad 8 .,trackbad,GENERAL,better,positive,EAEO
trackbad : it could be better but it ' s not bad 8 .,trackbad,GENERAL,not,positive,EAEO
"the batrey charges very quickly , you will need 1 hour for a full charge .",batrey,OPERATION_PERFORMANCE,quickly,positive,EAEO
the coolest thing is the touch screen on something this size .,touch,DESIGN_FEATURES,coolest,positive,EAEO
"so far , netflix has been the most useful for me .",netflix,GENERAL,useful,positive,EAEO
i love my c302 !,c302,GENERAL,love,positive,EAEO
"it ' s the perfect size and , like you said , the keyboard is one of the best i ' ve ever laid my hands on .",implicit,DESIGN_FEATURES,perfect,positive,IAEO
"it ' s the perfect size and , like you said , the keyboard is one of the best i ' ve ever laid my hands on .",keyboard,GENERAL,best,positive,EAEO
the build quality is great .,build,QUALITY,great,positive,EAEO
"it travels well , great battery life , and is powerful enough for 100 % of the tasks i need to do ( web , streaming , word processing , reports , email ) .",implicit,OPERATION_PERFORMANCE,well,positive,IAEO
"it travels well , great battery life , and is powerful enough for 100 % of the tasks i need to do ( web , streaming , word processing , reports , email ) .",battery,OPERATION_PERFORMANCE,great,positive,EAEO
"chrome is also a great os - fast and so convenient especially if you rely on docs , sheets , google drive , etc .",chrome,OPERATION_PERFORMANCE,great,positive,EAEO
"chrome is also a great os - fast and so convenient especially if you rely on docs , sheets , google drive , etc .",chrome,OPERATION_PERFORMANCE,fast,positive,EAEO
"chrome is also a great os - fast and so convenient especially if you rely on docs , sheets , google drive , etc .",chrome,OPERATION_PERFORMANCE,convenient,positive,EAEO
"chrome is also a great os - fast and so convenient especially if you rely on docs , sheets , google drive , etc .",os,OPERATION_PERFORMANCE,great,positive,EAEO
"chrome is also a great os - fast and so convenient especially if you rely on docs , sheets , google drive , etc .",os,OPERATION_PERFORMANCE,fast,positive,EAEO
"chrome is also a great os - fast and so convenient especially if you rely on docs , sheets , google drive , etc .",os,OPERATION_PERFORMANCE,convenient,positive,EAEO
this chromebook is amazing .,chromebook,GENERAL,amazing,positive,EAEO
this chromebook features a full size keyboard and is easier type on by a long shot .,keyboard,DESIGN_FEATURES,full,positive,EAEO
this chromebook features a full size keyboard and is easier type on by a long shot .,keyboard,OPERATION_PERFORMANCE,easier,positive,EAEO
it has a very fast 64gb ssd and 4gb on lpddr3 memory .,64gb,OPERATION_PERFORMANCE,fast,positive,EAEO
it has a very fast 64gb ssd and 4gb on lpddr3 memory .,lpddr3,OPERATION_PERFORMANCE,fast,positive,EAEO
it is a fanless processor so there are no vents or openings of any kind which makes this exceptionally quiet as well .,processor,DESIGN_FEATURES,implicit,positive,EAIO
the device is very light and easily transportable .,device,DESIGN_FEATURES,light,positive,EAEO
the device is very light and easily transportable .,device,PORTABILITY,transportable,positive,EAEO
speaking of asus flip itself - it is great in every way !,asus,GENERAL,great,positive,EAEO
"i am not a techie , all i can say as user - this chromebook is fast , it lasts and weighs very little .",chromebook,OPERATION_PERFORMANCE,fast,positive,EAEO
the unit is sturdy and the screen is excellent .,unit,DESIGN_FEATURES,sturdy,positive,EAEO
the unit is sturdy and the screen is excellent .,screen,GENERAL,excellent,positive,EAEO
"bluetooth to an external speaker is do - able , but not convenient .",bluetooth,CONNECTIVITY,not,negative,EAEO
"bluetooth to an external speaker is do - able , but not convenient .",speaker,CONNECTIVITY,not,negative,EAEO
"note : my first one arrived with a crushed speaker screen on one side , though the packaging was unmolested .",speaker,QUALITY,crushed,positive,EAEO
this is a wonderful device .,device,GENERAL,wonderful,positive,EAEO
i ' m no expert on screens but i personally think the panel looks very nice .,panel,DESIGN_FEATURES,nice,positive,EAEO
battery life appears good but will depend on your brightness and how much streaming your doing .,battery,OPERATION_PERFORMANCE,good,positive,EAEO
i was able to charge it quite rapidly with the usb - c charger and was about fully charged in an hour .,usb,OPERATION_PERFORMANCE,implicit,positive,EAIO
boot time is basically non - existent .,boot,OPERATION_PERFORMANCE,implicit,positive,EAIO
the touch screen works quite well and i have found myself watching videos in tablet mode with ease .,touch,OPERATION_PERFORMANCE,well,positive,EAEO
it has non existent boot times and updates are easy .,boot,OPERATION_PERFORMANCE,implicit,positive,EAIO
it has non existent boot times and updates are easy .,updates,USABILITY,easy,positive,EAEO
"the chromebook is great as a truly mobile device - take it anywhere , open it up , and do whatever you need to do without being hassled and within moments .",chromebook,PORTABILITY,great,positive,EAEO
"the chromebook is great as a truly mobile device - take it anywhere , open it up , and do whatever you need to do without being hassled and within moments .",device,PORTABILITY,great,positive,EAEO
love the keyboard more than its predecessor .,keyboard,GENERAL,love,positive,EAEO
great battery ; charges quickly .,battery,GENERAL,great,positive,EAEO
great battery ; charges quickly .,battery,OPERATION_PERFORMANCE,quickly,positive,EAEO
"good looking screen , has been bright enough for daily use , including outdoor .",screen,DESIGN_FEATURES,good,positive,EAEO
"the screen ' s color gamut is only 50 % ntsc , but as i don ' t perform image editing with it , this hasn ' t mattered .",screen,DESIGN_FEATURES,implicit,negative,EAIO
it worked beautifully and smoothly .,implicit,OPERATION_PERFORMANCE,beautifully,positive,IAEO
it worked beautifully and smoothly .,implicit,OPERATION_PERFORMANCE,smoothly,positive,IAEO
- fully charges in about an hour,implicit,OPERATION_PERFORMANCE,implicit,positive,IAIO
- backlit keyboard that ' s really quiet ( perfect for in - class typing or library use ),backlit,GENERAL,quiet,positive,EAEO
- backlit keyboard that ' s really quiet ( perfect for in - class typing or library use ),backlit,GENERAL,perfect,positive,EAEO
- fast boot up ( 3 seconds ),boot,OPERATION_PERFORMANCE,fast,positive,EAEO
keyboard has a nice feel to it .,keyboard,USABILITY,nice,positive,EAEO
voice to text is good .,voice,GENERAL,good,positive,EAEO
chrome os is like the chrome browser + apps taken up a level .,chrome,OPERATION_PERFORMANCE,implicit,neutral,EAIO
i don ' t know that i would want to use for work but it ' s perfect for personal use .,implicit,GENERAL,perfect,positive,IAEO
"the screen is great , the computer is fast , and looks great with the aluminum case .",screen,GENERAL,great,positive,EAEO
